"","YR.GLASS","HT","YR.FIELD","MIL","FT","G418","G311","G1217","G800","G866","G795","G2570","G260","G2920","G832","G1896","G2953","G266","G847","G942","G200","G257","G2208","G1373","G599","G261","G383","G1853","G1033","G1945","G1338","G1276","G1263","G1789","G2318","G1294","G1800","YLD","FUS","G1750","G524","G775","G2835","G43"
"1",1.86055670127398,82.8889169786053,1.45641245547192,2.2740288558371,34.0130419689817,0.945316069643631,2.22347832814585,1.25261083126661,1.07974418889095,-0.198991306470616,1.82983921809352,2.05479084304161,0.534620786690186,2.85342031053183,0.13059275370195,0.819953744949012,0.492686956001984,-0.13062010193857,2.06650434573646,0.904883143934524,0.470803476320646,1.60892868606717,-0.165977651996988,3.21749129570297,2.12698558137863,3.16516884179453,2.16225903413161,0.706690137568566,-0.536775168581278,1.24976284137562,0.70199588141536,1.60961518262243,2.37701135756056,0.261763067396082,1.23180414859379,1.03064356675637,0.203309737557496,7.94971509011392,5.02315325503527,-0.0973468142016956,-0.885854386919221,0.289756337156123,-0.149344354293007,0.297326820395437
"2",2.10983980474588,76.4267977591692,1.26909653645026,2.42141678934883,34.4207927188001,1.17725916750279,0.475624220943789,1.22416236315629,-0.341210333519326,1.63683681084843,0.961610747597595,1.53621309665294,-0.220134999995954,2.47045925796328,3.40191212428152,0.301141280164699,0.442866052557797,-0.666504219893344,2.41221702856309,-0.156788529406588,0.593412982612924,0.920747272072677,0.242655231882563,1.95056106164466,1.30687721423258,1.91680236739022,2.07541194344498,1.50608257945256,0.526315457372941,0.715469124245772,0.681434650994194,-0.486013453415844,1.52576452647618,-1.07605769945663,0.85476606751849,-0.526258464919546,0.442269022742426,7.41877528279695,2.77242091253912,0.438286856480628,0.505103751054563,-0.0179514926475197,0.394580144242662,-0.30855532737803
"3",2.94497907388319,77.842973562355,2.96149316571505,3.5543507467652,33.3730857420453,1.53388906820369,3.27184259130714,1.87372765977024,-0.160681502182505,1.76937253211677,-1.60717159062933,1.24464295459921,-0.00779584750517071,1.46631260637676,1.39289344660081,0.525182006504731,-0.391380691547149,-0.403581171997939,2.21428568896238,1.30133170677197,0.513563577021256,0.608077072618941,-0.418307994540786,1.62809081532602,2.32148056381949,0.669144600266839,2.23920388262838,0.0652048670454728,-0.735225768819107,0.650907807789782,0.342872027199878,1.29835652924245,2.16481922834099,-0.148626090244114,2.5739127415134,1.4812074716764,-0.116438232758907,7.05560552381805,4.28078192217744,-0.829708650832556,1.43810709018136,-0.37178215831016,-0.126725924918113,-0.166819291088089
"4",1.97629948002974,81.144682928359,2.33637791589048,2.77512062197413,35.5739431730505,1.25916313695042,2.39278407911576,-0.22909989998564,0.621035002531541,1.89433841191975,0.227118569675342,1.49621275361194,-1.2883951539127,0.147883831337214,1.74421470457994,0.790014544069568,-0.256355889664775,0.281829886570466,1.99294552442867,0.265307162884139,0.568881278720826,1.9624811624931,-0.314112338541037,0.69760704617147,2.04806136071587,1.20338889045416,0.897701659058642,1.75787346868566,0.965838492403924,1.72949455109777,1.23259882421721,0.437854059774802,1.44006208112307,0.419783496325511,0.999249182138398,0.858609854830995,0.0413017050635068,6.62345743207658,3.67756573416414,-0.70309963572583,1.68876433933648,0.250633325650542,0.612718147303009,-0.136143043053021
"5",2.66567006039163,73.8098611290313,1.7462008828701,4.22610365522766,30.6317309015683,0.707028196308348,2.02863928311253,0.0414862897921835,-0.885639931195349,0.20473366743225,1.24564509800061,1.57839406868932,-0.112247874655774,2.54491084453993,2.41663737682941,1.24744174961705,0.257461313226738,0.0415670750138269,1.2417238154993,-0.28613902806872,0.567963478683444,3.46380499805418,0.0806186337442821,-0.0928458423180994,0.798980903173727,1.77800593781852,2.16980527613576,2.55738406663777,-0.186615579471762,1.14480447955728,1.11307040974115,1.40874874550146,2.03908551003095,0.242116610190747,2.25853594194522,0.583991572204308,0.152646971526776,7.85656089293253,5.03051710117263,1.16078553723266,-0.256551089416805,0.0231020993689716,-0.431729743270144,-0.215487420441188
"6",3.13958279461625,74.5030911463809,2.22269695920796,2.50849520352147,29.3314868309968,2.90974941203815,1.52264258415486,1.00656549181902,1.26350547272955,3.87836760518189,1.45588449655937,1.55895541811338,0.246337737933155,1.13324389602655,1.94248155826647,-1.42292307626271,0.795650338444917,0.514798733488322,1.73696126884478,0.379828762434522,0.392374748675864,3.51024284972886,-0.100487191314828,0.956158983086956,1.2446633449867,1.62091356597674,1.81655971415299,1.90367235322965,0.568207444355012,-0.72129167744363,1.21450736043893,1.52520249829073,1.79147533678248,1.3206316618079,0.355697793625482,2.57264741469359,0.206710844184966,6.91419101124161,5.51291386616118,0.904797204161051,0.456474690415702,0.806668688771269,0.0373642466206391,0.0476308318120333
"7",3.06920893503228,74.2801564968865,2.90176827527607,2.67718382839092,31.0726990783654,1.73434160696243,0.879391237562989,1.90289070761508,0.418832857657816,1.65414607203497,-0.118934238307787,1.00774401475022,0.988829025131077,2.68891236428284,2.39831964633835,2.73216256812608,0.6390135016192,1.14125079351425,1.43217701146384,0.888668768822224,-1.56683643448096,1.30654076034924,0.115986878544205,1.43556291818531,1.89630830840172,-0.052499011685605,2.56320068140741,2.94983720622212,-0.472515090436408,0.650527200113432,0.281400961800577,0.737568562961023,0.936392201893261,0.885118937665714,0.953264745262997,2.56586715341669,0.0709698566411422,7.93976474094105,2.92183466756081,0.245717217838675,0.609334887603125,-0.280861091267825,-0.118130556949026,0.750900782856372
"8",2.4517396689029,76.9038426208332,2.45016956447946,2.0888379080334,27.9602849288401,2.37902235099235,0.21568361562181,2.60588066588863,-0.0402760788033292,1.79108294629931,0.81653302690508,2.27880276473478,-0.160290676680586,1.91289604975602,0.829734746217587,0.938570114938726,0.538292266518222,0.161646739201739,1.03363512470902,1.11113304354466,-0.0745662870760609,0.438866490072389,0.690858814370229,1.99212891103262,2.23054291465251,1.04598106236589,1.28797575177752,1.65890466822453,0.132019180022743,2.19599227618515,1.16087422922847,1.31080853837609,0.674766287204137,1.06801924617391,1.28856485601639,1.07708816418513,0.412108925158458,7.87054426475041,4.55144721496459,-0.257775197699755,0.764507778330664,0.174634237181674,0.523627156795791,-0.152316233491767
"9",2.13578784208456,77.3648799501502,1.97256039936417,2.54506858608701,34.4750111201794,0.72337864672882,1.70783521535421,0.378491154353276,-0.19751993364898,-0.508479012869231,0.850098714857407,1.12155840864772,0.743653338022592,1.95970120599112,0.305484240218848,0.522701047462858,-0.454599348551016,0.152316447535986,1.27865461545415,-0.456862837479993,0.365932607595371,2.97755959763966,0.311585341096611,1.76581743872945,3.55884536203732,2.424829302838,2.07012997168561,2.52445208079153,0.779675974176158,0.140439773687404,-0.730946115951427,2.60042568357165,0.201132066616495,0.246585002604598,1.26967577183273,0.862567155570916,0.116544926914323,6.98711092928373,4.02696217784994,0.343824770918603,1.35987654259526,-0.721165600274016,0.132227919482032,0.603639640963544
"10",2.495124580875,75.4017596357831,1.99210665267075,1.73918735945551,29.0158774281259,2.43831920983488,0.570746765420407,0.97096174144016,2.99295050934545,2.36918997650197,1.56193050656903,1.64890390375218,0.782452843198445,0.889843839644602,1.43836058253054,-0.341543701052652,0.443619572383534,1.76461045656395,0.827822025119305,-0.425626935696693,-0.46191318553924,1.77160476324079,0.14340801292657,1.12693337662927,1.85214409881044,1.73291189619365,0.335916052167124,1.48170071686769,0.180738683995084,1.65185549228263,1.30602429068887,3.19757055213272,1.50613879092097,-0.626988313860836,1.59816985840048,0.00602726957297262,0.0610799868697498,7.81238401261175,3.59198177807248,0.765463300935105,0.0269250163413197,0.18991158102442,0.184428796516765,0.68954332628321
