Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
32238.0,1.43893730275768,-1.31910644680864,0.53933391532468,-1.57347263297024,-1.34490096744722,0.349287424165622,-1.44733739906871,0.118553540242384,-1.4182902911953,1.34682146455142,-1.19347201026318,-1.18589525386801,0.654861013277436,-0.569524801780329,1.29066164816881,0.0061202170059784,0.241753457188808,0.191382827394051,-0.428224801844798,-0.245254535403287,-0.17694698210375,-0.16906355031571,-0.0314875175659631,-0.953487944252819,0.209840617544034,-0.147280952600234,0.069632344482465,0.0264237699078476,50.0,0
160872.0,-0.0825869315436969,1.09284726070269,-0.688380457973139,-0.809907480030959,1.05036531863529,-0.298986588355516,0.791988264048901,0.126551183801759,0.0513125479038544,-0.32981152474994,0.481740034576428,-0.0522511951264557,-0.918055785131228,-0.73521817028589,-0.792700470057288,0.677836415066015,-0.0006045250278444,0.518284495865922,0.202198315045873,0.10981591115602,-0.360330394278556,-0.899758337976304,0.0462877692912614,0.0617626451553908,-0.373083293164873,0.129632000220717,0.318936529872381,0.126983361918492,2.58,0
156538.0,-0.0205597247301394,1.12039415196434,-0.479960398856364,-0.26083460497491,0.964751248511133,-1.35715912961652,1.16136989589443,-0.500460956507417,0.303680069359376,-0.246609947043814,-0.466089554300636,-0.151649685765505,0.389944915262348,-1.21083631653012,0.702013532046627,-0.0559040003123812,0.247144575949542,0.639983718666094,-0.166225085674877,0.232976914643563,0.166452069938285,1.01969018855118,-0.27250059242503,-0.163880918738059,-0.269696023481835,-0.155982569757351,0.351427885770676,0.022973377906796,6.03,0
30183.0,-0.609107152997961,-0.179909892411875,2.26157596750192,-2.48982584339923,-1.20640003717614,-0.77934760664643,-0.414484503234777,-0.0096450593410781,-2.18881526136175,0.836165503575777,-0.68300301943434,-1.10941816370448,0.67450505424892,-0.727323177136451,0.240503011133748,-0.0209826314650437,0.142301243184457,0.364761961346179,-0.964527965582652,-0.153041811655632,-0.0563907252929403,0.281687720115425,-0.295692248590616,0.363854134932561,0.426556868286534,-0.169728803987276,0.312608920995047,0.130102226939923,6.7,0
72159.0,1.31501001279404,0.328085209413255,-0.0467884656435412,0.496867088739021,0.0331672992093919,-0.593746253076448,0.065992110754599,-0.147511896471098,0.0969451148384503,-0.280186809093769,-0.824841040123524,-0.0664460955052202,0.327206269554763,-0.32871244451654,1.16038843444216,0.725553837189196,-0.307866339943665,-0.0196130788710135,0.118276054230327,-0.0560883098924034,-0.343215434887141,-0.98838862119374,0.0259454427582462,-0.496932478486765,0.326523243256538,0.146611585785915,-0.0245093090180677,0.0222439401073154,1.98,0
499.0,1.3557901906947,-1.12292133786697,1.19118651886482,-0.576548234293602,-1.70874993200339,0.27472130398081,-1.64078505481719,0.29583848196265,0.618648905477178,0.4759433901479,-1.77223150423123,-1.55824688021963,-1.27612800905177,-0.750821284462162,0.394212595428514,1.56319275247315,0.139540721031493,-0.36804374002546,0.765654082163175,0.0205480045334285,0.302035473083703,0.920012981653448,-0.210219139057237,-0.435499297977867,0.450803217600567,0.0684543229420127,0.0622143719882329,0.0221905768873151,22.83,0
170333.0,-0.970391861636293,0.308084576755018,0.738902028174089,-1.4186636674971,-0.751505709968069,-0.57130268514035,-0.0496363725344383,-0.104525547863563,-0.488883105324357,0.623307986691511,-1.21554717036804,0.272631821730832,1.27872118437043,-0.598516876502715,-0.222254143310676,-1.09490562844676,-0.462299907087062,0.960679985673507,-0.992413080603581,-0.741049562574587,-0.395371394135723,-0.621553855359623,0.387535613008521,-0.0467597159603292,-1.54921732654981,0.0188917325847648,-0.72603298168005,0.0382289470827064,30.45,0
10122.0,1.38172231197101,-1.2899716242177,-1.49564138248264,-2.23348796391795,1.25997987734694,3.06853833830313,-1.04493972857201,0.527063532927358,-1.01586972855847,1.08330999189453,0.807208501407262,-3.47086027415397,2.05546673417398,1.52192062289151,-0.203562533025129,-0.294803271277818,0.867948180083427,0.16673146523127,0.166858395062943,-0.0265169820369489,-0.676915911847326,-1.77690378423405,0.06385560732304,0.879701185344996,0.373176838505524,-0.53282505302107,-0.0385262520637701,0.0243903830515604,127.0,0
132813.0,-0.0439320109868199,-4.21060769843317,-3.72283122764946,0.144332602042911,-1.00246974910783,-1.50395845813779,2.18092280646657,-1.09458948273481,-1.34311484075334,0.350748532137504,-0.524957652325446,-0.113956263848219,1.05714205198476,0.525197062815578,-0.496041961426686,0.166837191959463,0.540524039100878,-1.63968770818058,0.351971696078474,2.45241919850587,1.22361509926215,0.914459126609826,-1.30748744089333,0.23851185236227,0.351011655371746,0.165081109886848,-0.318062085262755,0.120160508105752,1223.62,0
126837.0,1.82360035352824,0.151000026322573,-0.596964885656278,3.80436441585761,0.553589796641886,1.24422978467527,-0.207449804202424,0.351156682806058,-0.355195605824644,1.38110975496898,-0.594011409869871,0.202395328130943,-1.21781536679644,0.0238624491471775,-3.06844919221433,0.444030365361278,-0.46347764148239,-0.408365103222266,-0.429366397338382,-0.300323449803998,-0.34393093994781,-0.874502967121399,0.270567159565432,0.142833952845486,-0.139749622368788,-0.279637760067273,-0.0258305572856912,-0.0505257344084562,27.99,0
85343.0,-0.67059726168284,-1.70508683311591,1.88542063961777,-0.816151043540666,-0.504741941357742,-0.715950011074572,-0.927680638708815,-0.122599627980983,-2.60399400972918,1.82587598579194,1.34666364540103,-0.485944377357342,0.715062154682435,-0.348452201239055,0.788712601371008,-0.832736460143673,0.68324788918421,0.813250957389779,1.8200882079635,0.512170594812252,-0.102769805266666,-0.214511099114676,0.489169063301828,0.289018660560145,-0.784087538792769,-0.292463717251936,-0.0203352497693721,-0.036955092395026,104.65,0
155484.0,2.04862857999224,-0.367489471288573,-2.544064912957,-0.728471830685204,2.38738012703753,3.31840708160647,-0.477691582281897,0.791275785289378,0.403245538882609,0.0927246135492562,0.0044062532572737,0.390211247229375,-0.212360905464962,0.49579040274408,0.472770171353624,-0.171451218489529,-0.368228486214554,-0.976348350730408,0.0225213552566786,-0.152758211106465,-0.292702525802468,-0.835377171568381,0.380779677536014,0.698235421519841,-0.265198677032303,0.219158729955486,-0.052337112451948,-0.0667502276117979,1.98,0
