"","aceB","asnA","atpD","atpG","b1191","b1583","b1963","cchB","cspA","cspG","dnaG","dnaJ","dnaK","eutG","fixC","flgD","folK","ftsJ","gltA","hupB","ibpB","icdA","lacA","lacY","lacZ","lpdA","mopB","nmpC","nuoM","pspA","pspB","sucA","sucD","tnaA","yaeM","yceP","ycgX","yecO","yedE","yfaD","yfiA","ygbD","ygcE","yhdM","yheI","yjbO"
"1",-2.37545683899186,2.2708434384704,-1.7926997167869,-0.0698180286029747,1.51062505575336,1.23068024871665,1.57589863669358,2.86340590069932,-0.517606125702402,1.05955603865399,0.741040794803697,3.65585244148224,0.599397206423891,0.956766001151439,3.45387185274334,-2.50425603385746,1.81903374104588,0.781327494515185,-0.228200532146729,-2.04177355725677,1.64708134593732,-2.76281645409202,-0.34538660572925,-1.18845335832683,0.56639816685202,-0.621020351026198,0.0560070871365618,-0.422251597946919,-4.04471226496899,0.528883350829471,1.31206950152494,-1.23920615574055,-0.922201350581934,-2.44090958057278,2.0876507721295,-0.262770348024081,0.276115694675161,0.30334563940316,-0.501763332388701,0.938342112788372,-1.28100697723789,4.93177910101848,2.66951706279042,1.60296493210388,1.14118686807809,0.506396489634873
"2",-1.65859244720599,3.68448455695004,-3.51721977316131,-1.10799954037257,1.69827232933611,1.51620855963406,4.30640239769857,1.38259956448487,1.28147952287999,1.69179553462114,2.38272715764083,-0.544677018102878,2.22454189901889,0.27553936775323,1.00315825247606,-0.636590333544838,3.48182057854325,3.62527263502135,-0.358085515547322,-1.07133096580256,0.336365566242467,-2.60962485403437,0.454427975104399,-0.540145142943299,2.16803813722944,-1.39433290168109,2.25556340990686,-0.978633655067716,-2.02977499475238,0.669304725434068,1.37186452695679,-0.645412592104879,-0.712943577161118,-1.21883418188422,4.01903344996361,0.172065036958161,3.45817419734183,1.13012109336958,-1.32763909992212,0.771347197239586,-0.339851498033705,3.35050930746313,3.97452792486662,-0.0436108715800514,3.02615468429084,0.738577036331176
"3",-0.568560217407857,2.04062789046213,-1.71920446065978,-2.91172656370997,1.22881114448674,2.98703584848106,1.70418359342553,1.72945456764535,-0.473169368185063,1.17366781119526,0.0882317515615932,0.624114975161319,0.907428271023782,1.25787090610964,0.716558009943677,-2.00941567721491,1.00195771245435,2.41740071553235,-1.90840463978651,-1.40965524785751,0.519432387750019,-0.801981829609339,1.80587242799276,1.33223663327908,2.67039004914232,-1.76111787533804,0.998068457945016,-1.25131846114966,-0.819927474880178,1.30386426337046,1.07452270639425,-1.283178609543,-1.32061304282456,-1.12759402847206,1.91581096124395,0.930502369543199,0.460145877715814,1.18429435690493,-1.55619709347669,0.48564634954928,-0.947447568002878,0.246696530003048,1.99600652246608,1.14482349242757,0.780410231749069,0.934494344247541
"4",-0.12236433867006,2.41306044637298,-2.12013383231026,-2.51566733110372,1.96783911538874,3.56647061317928,2.63358747423275,1.1732011255976,0.447463358615079,1.31387113354613,2.22765820581406,2.95090558962316,0.686117082322509,1.81154894814953,0.640073617071494,-2.25101051906075,1.75679155794602,0.857240584918775,-1.18308148628842,-1.72877401258803,2.03867631956449,-0.801594077080603,-2.11098236433897,-2.76204672963181,-1.1930908363339,-2.1837295405854,0.913631951505553,-0.617903711723352,-3.14922063945675,1.48232290040047,1.62937179430727,-1.98895347119141,-1.99078927097088,-1.78978365344855,4.10891242746932,2.05423831269343,2.15801303883918,1.45390076843379,-1.69972640999681,1.62109086922134,-1.45646107588947,2.09451743765478,2.35724973496095,1.75346429496489,1.25170559852736,2.23225329984818
"5",-2.78092747306549,2.68623191825584,-1.85071342523878,-0.349330708705467,0.140001599994033,1.97581275691577,2.07522663898929,1.77588927118684,0.70013133959111,3.90254091655176,0.538851068137534,0.0327474417829026,0.495781419861892,-0.565303365457521,0.264328864065309,0.0239809925970765,1.22593590587257,0.303079142327885,-0.715923658167126,-0.758018703993936,-2.11870061849697,-2.89496002021142,-0.867484048910953,-2.56109796811471,-1.05819028615131,-1.43766438940567,-0.785296581828667,-1.81019701812425,-3.19886194595583,2.53797237685926,2.53149013548567,0.885907810991076,0.147047783229074,0.0746624694166962,5.93212067787734,-1.43434045341933,0.96335862622835,3.45164531913887,-1.91199080373791,-0.707700586089613,-0.261025554627564,0.545733293572042,2.67589312031796,-0.156917132914893,0.718714654200985,3.48382783339232
"6",-1.66214233310569,2.91856628884845,-3.50434160821279,-2.58967747259776,2.09045586027568,1.70354079924967,4.46779034978984,2.47961442904823,1.22948573585076,3.65998508523971,2.01721420719404,1.50899846297929,2.55184479406776,1.53252677375105,2.21173825508352,-2.35649883025659,2.67416525016757,2.97147901192861,-1.07548618729833,-1.11078025452939,1.82550183727341,-1.55330171182933,5.314669447524,4.82229477193849,4.968039160146,-2.46653117537383,2.07275354790579,-1.53509749956358,-0.891226713903899,2.50550587759313,2.2338683142195,-2.05627755111893,-1.49457134591857,-2.15225441977778,6.20751156472049,0.798606752072591,2.67614510113142,3.66844203875974,-2.19858706775071,2.04316877485785,-0.300354349164157,1.92353654171013,3.07975509091615,1.24253953668444,2.86734168764797,2.24723833890392
"7",-3.24764199654069,2.71796857300465,-3.57917866285066,-0.925872532340374,1.66232754982326,1.49515776802635,3.76893764191022,3.16958139919779,-3.18285253708077,2.85223947720248,3.47775070172382,0.718326000972057,2.86693711097976,0.931508686323714,2.01646556154485,-1.2878927536194,2.82261176020301,4.53632522791365,-1.38215247990999,-4.67945551283845,0.434966064706436,-2.87050733203349,1.74487382488278,0.775798011466956,2.62037922694526,-1.75903675282388,3.1556777394603,-1.94558976478549,-2.77663129006901,2.09297113285753,1.41787180557394,-0.715703418831419,-1.73801238148924,-2.25365100214323,6.24960249065832,0.512970144634041,4.36648667132016,1.99252625387724,-1.61246970471326,0.512748266948066,-4.11408844380306,3.64518411289236,3.34057398441795,0.509772694961267,2.91003001683259,2.17785455690606
"8",-2.94848796900718,2.83281703502322,-2.60022597062924,0.280376592481406,1.29598373040405,2.44387731050965,2.87102741481597,0.842020185423962,-0.402602132896313,1.70642510013353,0.835712065212993,-1.77683283036414,1.15855649938743,0.149217764635478,0.0985429876024133,-0.622490284339052,1.14944524545177,0.94094082002205,0.358478777940406,-2.4748897078738,-0.600499264880503,-2.85435205861528,1.94577465054179,0.767635910158667,2.2346309849954,-1.26001035249596,0.820539722499195,-0.743136174359107,-3.46828383931562,0.650494530342341,0.777214524002955,0.953830827087815,-1.15030006579621,-0.706550328383852,2.94512343242302,-0.587563438937336,1.33436395997806,1.65284441451238,-0.749994435914039,0.00640539026751574,-1.70424630944413,1.38234270237733,3.53223938545184,0.652375413192566,1.55697428346739,-0.310929150861315
"9",-0.775290888340822,0.660521277192002,-0.879044420035239,-2.80809653645611,0.212566591808484,0.348560543245741,1.0140285435784,2.70551574738973,0.657280796254727,1.8348139818529,-0.124806754165241,0.804327431832539,-0.327536102566048,2.18037355502195,2.0670418976099,-1.53078376169438,0.505752108404617,-0.782529383125049,-2.59437966694818,-2.92663248893501,2.41200356848003,-0.85895875960503,2.35924029636527,2.17487207505799,3.23401218821704,-1.45919198712798,-0.695037476551177,0.100589299751405,-0.156334052679561,0.930978709439366,1.34952408980225,-1.64004875029373,-2.6004401451233,-1.69423327504823,2.89720292018269,1.0609323621186,-0.230374236707202,1.50533720910537,-1.10132766349734,1.91305285385867,-1.77589647316691,2.32156787667067,0.237790493071022,1.94161193633601,-0.184947990333037,1.30847040928359
"10",-2.11509272504943,2.53152024045907,-2.98886997352818,-2.77938179587509,2.27206352724866,0.948668670028618,2.84387805316034,2.10543256083015,1.70919358239795,3.23731981231125,1.06097545991209,2.55797566406853,1.92911001810682,2.26975946036586,2.45536091436195,-2.13274033262462,2.38613766155577,2.25129488062391,-1.79283960413768,-0.821582944491281,2.47899680824943,-1.69497155555018,1.87233293288095,1.214561751173,1.23773295654516,-1.89687756550336,1.71608432826227,-1.69615749514907,-1.14465608366713,1.91490284192353,2.12814716449961,-2.51437561415821,-1.54577235138818,-2.75123986162426,4.88445949195179,1.23813035956323,1.32901146535783,3.36190739022359,-1.9810100963051,2.12890325793541,-0.198960106367545,3.14528967504273,2.3644921234178,3.50274082328502,1.75938858405872,0.88762874504304
"11",-2.37244751371883,2.54998556725216,-2.82226955134087,-1.91401539976455,2.24924199430871,1.72397522801347,3.62486807764715,3.04846922264034,0.616000209628228,2.96127503567315,1.26431683871634,1.38729178676354,1.69324460447624,1.86375416123783,0.842955258722122,-1.27051043679121,1.82662568574959,2.61241770396292,-1.56372102171718,-0.483394890961674,2.94842319344463,-2.23252443330659,1.44414573427998,0.539785582690322,1.66686566517966,-2.78178393430427,1.38714085072042,-1.84500705193525,-3.56685171400965,2.53722099198397,3.93424129989927,-1.37167828251642,-1.62674953376553,-2.19360497644759,4.72291282938447,1.43260646339891,2.04612360484864,1.77773398795466,-2.56483686959731,2.53129712843008,-0.10944590853069,2.56658197716182,2.74001833502834,1.44384449277776,1.89524885260183,2.12025461590675
"12",-2.09625451952437,4.09779891581678,-3.35941637083874,-1.19591442999026,1.97447287366191,2.81802146584427,2.90333087328944,1.5895914198224,-0.0601119670878199,2.42659019123581,1.34802547763574,0.209903563096554,2.08623704635316,2.18343331459623,1.61179424990783,-0.865013270600025,1.88236655157213,2.09066329192073,-2.84853338727497,-0.71447989771614,2.96640882893394,-2.69999766624316,0.634743382700111,-0.109145672193414,0.747360066495561,-1.9787761482159,1.61275448855653,-1.41237555309115,-1.90339931530549,1.81788052423307,2.59537926514444,-0.215868159745326,-0.23330750002319,-2.36302214990706,4.28798763700734,1.7852483638059,1.84811307506421,1.93749379938177,-1.73571029467868,1.64613456249477,-0.350608497279378,2.60717858533111,4.76727348660099,0.975606957090806,1.77321459056151,-0.850218008045945
"13",-3.20412378474455,1.90694797404589,-1.70705581654614,-0.495571873465122,0.98305416186988,2.78676371930384,1.3673495008113,0.87978061535152,0.367689057534429,3.16343452515421,0.948316247387822,0.648028266692179,0.661920550828592,0.106188603511733,1.89399968459331,-0.367283357860756,1.51662949425101,1.20637812213349,-0.530469450427566,-1.04968396457675,-0.348215462389492,-3.11931316887292,3.76025637488269,2.93019052275273,4.28067040440457,-1.87764271822066,-0.084420599152386,-1.22504970735034,-0.665458787244172,2.35855383840332,2.88792922230818,-0.825858432277001,-1.07205994749159,-1.61939041354028,4.76487722420539,0.0737229098697241,0.403885904998253,2.13222790533516,-2.69180586232623,0.730611614734405,-0.413825200615596,2.02821342872015,1.97166719033296,-0.59224141816542,0.97320770120314,2.8483980792069
