oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,target
-1.6197365522384644,-0.9815401434898376,-1.608967661857605,-0.9873301386833192,-0.22092846035957334,-1.0127347707748413,-1.3587604761123655,-1.0805902481079102,0.8610587120056152,0.7595289349555969,-1.1756285429000854,-1.2994710206985474,-0.2392191141843796,-0.9843748211860656,0.16636855900287628,1.2643711566925049,0.8335455656051636,1.6009615659713743,-1.3754793405532837,0.5927767157554626,1.6468313932418823,-0.9976848363876344,-0.07713004946708679,-0.2646324634552002,1.7221784591674805,0.03812175989151001
-1.15579354763031,-1.3117798566818235,-0.5984771251678467,-0.8054627180099487,0.057797223329544074,-0.6148495674133301,1.2738357782363892,1.6451847553253174,-0.4195855855941773,-0.3153953552246094,-0.5031929016113281,0.8190122246742249,0.4453548789024353,-1.0391134023666382,-1.5311338901519775,-1.303878664970398,-0.7491927742958069,-1.6919605731964111,-0.8335250616073608,-1.6224656105041504,-0.31305181980133057,1.3747767210006714,-1.601046442985535,0.4978425800800324,0.7449246644973755,-0.4574716687202454
-0.3224341571331024,-1.1081507205963137,1.506579875946045,1.5655672550201416,-0.7538881301879883,0.9621355533599854,-0.3333723843097687,1.6176886558532717,0.7560780048370361,-1.458014726638794,0.24183207750320435,-0.9980056881904602,0.9872102141380309,1.5526812076568604,-1.6944866180419922,-0.86509770154953,1.2562164068222046,0.14118121564388275,1.5695371627807615,-0.1534394919872284,1.1375104188919067,-0.11425088346004485,-0.487824022769928,-0.21886660158634186,-0.9073604941368104,1.423201322555542
1.6122363805770874,1.33053457736969,0.8281097412109375,1.7147854566574097,1.376343846321106,-0.13187353312969208,-1.1507139205932615,-1.256899118423462,0.0607266016304493,-0.16663679480552673,-1.4568040370941162,1.7050756216049194,0.5765341520309448,-1.506916880607605,1.2881648540496826,-0.16128216683864596,-0.9778125882148744,1.0581624507904053,1.5505334138870241,1.5583771467208862,1.6174132823944092,1.2905861139297483,-0.05929898843169212,-0.03648237138986588,-1.0223422050476074,1.461199164390564
-2.3028926849365234,-1.6348655223846436,-1.2982100248336792,0.5325629115104675,1.5147781372070312,1.483295440673828,0.3773135244846344,-0.3382657766342163,-1.3282874822616575,-0.6655192375183105,0.8780736923217773,0.3837120234966278,0.452850341796875,0.667684018611908,1.253175139427185,-1.7081358432769775,0.23824678361415866,-0.5272405743598938,-1.2983486652374268,-0.4605275690555573,-0.0710868090391159,1.0760445594787598,-1.7012269496917725,1.4418073892593384,-0.17015010118484494,0.5364493727684021
-1.3692564964294434,-1.5024290084838867,-0.25370603799819946,0.09541069716215134,1.6279476881027222,1.297292947769165,-0.9845963120460509,-1.715047001838684,-0.34407803416252136,-0.5320407748222351,-1.7062438726425169,-0.909010648727417,0.22237463295459747,-1.5792882442474363,0.6748356223106384,0.07985546439886093,1.3311479091644287,0.212808221578598,-0.2535470128059387,-0.6736225485801697,1.2145378589630127,1.206905961036682,-0.9672372937202454,-1.3308180570602417,1.4246550798416138,0.0961761325597763
1.1030113697052002,0.9693905115127563,0.4657578468322754,-0.3485258817672729,0.484807163476944,0.7329878807067871,-0.045359030365943916,1.4882638454437256,0.6164541244506836,-0.02723508514463901,-1.3742618560791016,0.4478450119495392,-0.8485400080680847,-1.2994705438613892,0.1039179265499115,1.2004996538162231,1.286156177520752,1.0994032621383667,0.4714656472206116,-1.0733984708786009,-1.6541182994842532,-1.725381851196289,1.1948368549346924,-0.1803501099348068,-0.7408720850944519,-1.6586562395095823
-2.0405006408691406,-1.6420134305953982,-1.352363109588623,1.2936042547225952,0.19013026356697085,-0.5640052556991577,0.9605347514152528,-1.4614616632461548,0.21751992404460907,0.3085245192050934,1.5605028867721558,-0.2064100205898285,-0.164625883102417,-0.8229951858520508,-1.0697091817855835,-1.4452135562896729,1.0616213083267212,-0.7524598240852356,1.7122080326080322,0.9416276216506958,-1.3014628887176514,-0.5471193194389343,-1.3939448595046997,-0.04984740540385246,0.8226543068885803,0.6493645310401917
0.667655348777771,1.1277574300765991,-0.2473565936088562,0.7482117414474487,0.13879641890525818,-1.6332802772521973,1.0184282064437866,0.3413332998752594,-0.3402362167835236,1.0152180194854736,-1.5531516075134275,1.4794692993164062,1.2806339263916016,-0.817035973072052,0.7283966541290283,-0.3752867579460144,-0.4932834208011627,-1.0797400474548342,-0.2942798435688019,-1.5039958953857422,-0.34321415424346924,0.10123106837272644,0.18234916031360626,-0.4891082644462586,-1.201074719429016,-1.368005633354187
1.3665249347686768,1.6307168006896973,0.2120426446199417,-1.1627358198165894,-1.5938657522201538,-1.477008581161499,0.0616200901567936,1.1141248941421509,-1.5206871032714844,1.739783763885498,0.4402106404304504,-1.0633294582366943,0.6056724786758423,-0.7465475797653198,-0.6336373090744019,0.02066976949572563,1.1794513463974,1.4848077297210691,-0.14786769449710846,0.8789997696876526,1.5478582382202148,-1.1174724102020264,-1.7115926742553709,0.38248470425605774,0.6470356583595276,-0.0997583419084549
